chrom chromStart chromEnd signalValue
chr3 18832055 18854963 1.37355
chr3 19150093 19330594 1.11269
chr3 19919040 19919262 4.95428
chr3 21712040 21712270 4.98986
chr3 21712068 21712271 5.65354
chr3 21793394 21793625 6.21033
chr3 22199553 22199761 5.28774
chr3 22411796 22415516 2.68664
chr3 22508886 22514307 1.58781
chr3 22629407 22636393 1.52645
chr3 22658894 22660480 2.44223
chr3 22831596 22840110 1.49401
chr3 22907079 22969769 1.54161
chr3 22958354 22958575 5.84221
chr3 22958466 22958583 7.76556
chr3 22970834 22995604 1.4035
chr3 22997881 23069452 1.64764
chr3 23135573 23177825 1.67276
chr3 23188615 23189294 3.02834
chr3 23229734 23246678 2.04892
chr3 23746516 23756961 1.41009
chr3 23751502 23757037 1.61558
chr3 23780588 23785889 1.62375
chr3 23815045 23847782 1.51038
chr3 23974336 23979526 1.56634
chr3 23985212 23985556 4.72635
chr3 23985616 23986068 4.97238
chr3 24040785 24043020 2.33214
chr3 24059400 24095238 1.47043
chr3 24100293 24102097 2.4652
chr3 24126445 24127473 2.4654
chr3 24142176 24249355 1.58701
chr3 24228813 24229025 5.41353
chr3 24231783 24231891 7.52715
chr3 24249372 24321753 1.65364
chr3 24257051 24257253 5.4448
chr3 24290064 24290382 6.16541
chr3 24333669 24346485 1.541
chr3 24347119 24368885 1.69827
chr3 24357101 24357205 7.81665
chr3 24359506 24359611 7.74221
chr3 24374645 24381883 1.61204
chr3 24389968 24398627 1.53526
chr3 24421627 24437078 1.35248
chr3 24466951 24482893 1.33182
chr3 24490024 24491066 2.43228
chr3 24494490 24495017 3.35735
chr3 24508294 24597788 1.97543
chr3 24622493 24633100 1.59594
chr3 24646830 24660524 1.34791
chr3 24714182 24733931 1.71917
chr3 24743152 24756270 1.61124
chr3 24766115 24775333 1.53035
chr3 24781371 24807157 1.38159
chr3 24829443 24853405 1.39495
chr3 24864672 24882889 1.79812
chr3 24898709 24908411 1.58215
chr3 24962125 24968060 1.57115
chr3 24994873 25005092 1.38044
chr3 24997258 24998282 2.52173
chr3 25040527 25079986 1.45425
chr3 25128812 25135728 1.5419
chr3 25129351 25142155 1.4304
chr3 25151055 25161117 1.38297
chr3 25344453 25355517 1.409
chr3 25413963 25432235 1.35827
chr3 25454401 25482611 1.81718
chr3 25488307 25502044 1.64655
chr3 25509397 25516976 1.5332
chr3 25522817 25523446 3.04099
chr3 25540439 25631721 1.55169
chr3 25727117 25737179 1.57307
chr3 25744200 25744752 3.37855
chr3 25746413 25751214 2.92834
chr3 25851007 25854450 2.5
chr3 25859162 25869015 1.5482
chr3 25879901 25890554 1.55763
chr3 25905391 25973138 1.57053
chr3 25998987 26005954 1.49629
chr3 26663861 26664073 5.41353
chr3 26663942 26664076 7.13724
chr3 26664628 26665582 2.95739
chr3 27150377 27150502 6.88601
chr3 27164360 27165361 2.5319
chr3 27166872 27167646 3.08912
chr3 27167804 27168304 3.34737
chr3 27179340 27180355 2.49698
chr3 27392587 27398673 1.60289
chr3 27562531 27564031 2.32722
chr3 27583651 27584162 3.27531
chr3 27592362 27871498 1.31757
chr3 27925856 27936233 1.39629
chr3 28175827 28184760 1.55776
chr3 28606475 28632060 1.62794
chr3 28702213 28723825 1.4537
chr3 28817510 28827538 1.38289
chr3 28821068 28822278 2.3317
chr3 28831453 28838777 1.52782
chr3 28843463 28850164 1.5985
chr3 28853979 28865534 1.39051
chr3 28872996 28887836 1.64017
chr3 28893290 28906847 1.68605
chr3 28916386 28925256 1.53109
chr3 28939700 28962706 1.32613
chr3 29008621 29029973 1.4087
chr3 29049629 29064071 1.37081
chr3 29173347 29274412 1.52262
chr3 29220359 29220730 4.76906
chr3 29224159 29224362 5.41798
chr3 29279479 29288078 1.56266
chr3 29296455 29303838 1.50914
chr3 29423048 29589444 1.09493
chr3 29988413 29999852 1.37117
chr3 30057740 30077644 1.58566
chr3 30082734 30091556 1.49605
chr3 30150977 30160634 1.52515
chr3 30215494 30249561 1.47528
chr3 30260289 30270546 1.5758
chr3 30322623 30346247 1.35823
chr3 30381902 30406200 1.45045
chr3 30411087 30419841 1.52953
chr3 30434615 30439650 1.57657
chr3 30473277 30520923 1.43922
chr3 30522472 30547973 1.51891
chr3 30549592 30576536 1.50856
chr3 30581791 30751382 2.05641
chr3 30690770 30690876 7.66917
chr3 30712539 30712643 7.81665
chr3 30737696 30737799 7.89254
chr3 30752036 30965842 1.68795
chr3 30976662 30977187 3.27905
chr3 30984763 31003397 1.37038
chr3 31030053 31031003 3.07052
chr3 31088075 31093151 1.57326
chr3 31362629 31363263 3.017
chr3 31540080 31553502 1.53912
chr3 31567272 31572289 1.5727
chr3 31647601 32142899 1.50584
chr3 31748807 31748941 7.4941
chr3 31749175 31749275 8.12932
chr3 31767217 31767325 7.96992
chr3 31865904 31866084 6.6416
chr3 31866148 31866249 8.04883
chr3 31871737 31871873 6.32905
chr3 31876145 31876376 5.38228
chr3 31926767 31926979 5.63909
chr3 31926868 31926993 6.88601
chr3 31927896 31928108 5.18797
chr3 31935817 31936078 5.13006
chr3 31987004 31987153 7.38154
chr3 31992214 31992398 7.53677
chr3 32210247 32505188 1.97672
chr3 32376699 32376802 7.89254
chr3 32400565 32400686 7.90405
chr3 32407760 32407913 6.56346
chr3 32458537 32458660 7.38676
chr3 32619956 32692616 1.66967
chr3 32629663 32629763 8.12932
chr3 32655427 32655638 5.66582
chr3 32698791 32699763 3.09941
chr3 32709098 32709599 3.34069
chr3 32710939 32712213 2.47731
chr3 32835810 32836473 3.10142
chr3 32854941 32863236 3.3955
chr3 32863431 32864896 2.38282
chr3 32870838 32882492 1.66593
chr3 32896620 32897458 3.02438
chr3 32903133 32917979 1.43658
chr3 32907172 32907409 11.0974
chr3 32914157 32914348 6.50946
chr3 32931147 32945508 1.71153
chr3 33194165 33205494 1.6293
chr3 33206046 33207252 2.41873
chr3 33211001 33219911 1.48664
chr3 33226292 33227342 2.45929
chr3 33232790 33269797 1.92276
chr3 33237721 33237842 7.11365
chr3 33237736 33237992 5.60385
chr3 33247065 33247221 7.05031
chr3 33280950 33283066 2.55369
chr3 33319327 33320523 3.2786
chr3 33324991 33358504 1.50252
chr3 33355282 33360586 1.57776
chr3 33366781 33376156 1.53023
chr3 33390961 33410268 1.35481
chr3 33768808 33769113 4.86034
chr3 33777542 33779142 2.45075
chr3 33780022 33782043 2.34247
chr3 33830054 33832013 2.36779
chr3 33919090 34006446 1.51468
chr3 34030724 34036867 1.50239
chr3 34104833 34114200 1.56727
chr3 34306428 34317512 1.58766
chr3 34336117 34346310 1.56224
chr3 34350996 34356004 1.57552
chr3 34377800 34429578 1.50631
chr3 35668504 35740796 1.77739
chr3 35746635 35768140 1.35643
chr3 35793231 35800165 1.48272
chr3 36234894 36239911 1.58223
chr3 36410133 36452572 1.52454
chr3 36457208 36470621 1.3405
chr3 36524659 36533226 1.52384
chr3 36567684 36568286 3.17738
chr3 36574976 36610047 1.57349
chr3 36632612 36641671 1.49914
chr3 36668545 36670497 2.40077
chr3 36684598 36695731 1.61503
chr3 36701920 36705360 2.30757
chr3 36725180 36869645 1.89702
chr3 36892451 36897454 1.5771
chr3 36904094 36920302 1.71711
chr3 36946937 36947971 3.19105
chr3 36950707 36951768 2.47886
chr3 36954617 37004628 1.75746
chr3 36967493 36967594 8.04883
chr3 36968655 36968760 7.74221
chr3 37178423 37178582 10.2256
chr3 37237701 37240782 2.56093
chr3 37245316 37246832 2.52346
chr3 37261904 37262440 3.47941
chr3 37264778 37265372 3.22017
chr3 37267450 37267734 4.7146
chr3 37269076 37269821 2.95262
chr3 37414773 38187019 1.61915
chr3 37502735 37502847 7.68528
chr3 37604977 37605085 7.52715
chr3 37733513 37733628 7.90062
chr3 37767151 37767258 8.49132
chr3 37920974 37921100 7.5904
chr3 37941755 37941856 8.04883
chr3 37974185 37974356 6.15222
chr3 38338243 38343252 1.57521
chr3 38345373 38361277 1.82811
chr3 38361897 38370483 1.5149
chr3 38376033 38376995 3.23105
chr3 38490994 38499242 1.5306
chr3 38548251 39134397 1.50961
chr3 39006878 39007011 7.55045
chr3 39032416 39032534 6.88925
chr3 39194864 39212257 1.53414
chr3 39219091 39219334 15.5463
chr3 39220932 39221166 5.31328
chr3 39221661 39222357 3.16049
chr3 39237845 39238745 3.18797
chr3 39243265 39244153 3.01565
chr3 39244483 39244644 6.53435
chr3 39244914 39245131 6.61099
chr3 39245282 39245468 6.42736
chr3 39246344 39249198 2.46302
chr3 39254143 39297476 1.94774
chr3 39299505 39300609 2.46894
chr3 39302878 39303640 5.45971
chr3 39304333 39305793 3.17705
chr3 39317190 39320014 2.37066
chr3 39484884 39485461 3.14929
chr3 39489604 39490638 2.49734
chr3 39501849 39502561 3.15663
chr3 39503772 39504955 3.19336
chr3 39517228 39580937 2.09415
chr3 39590760 39592490 2.43244
chr3 39598463 39622263 1.47075
chr3 39636108 39642738 1.51465
chr3 39645654 39654641 1.51647
chr3 39662228 39693167 1.44514
chr3 39662425 39662655 4.98986
chr3 39675571 39675773 5.4448
chr3 39702044 39715813 1.63925
chr3 39724346 39725370 2.52173
chr3 39732349 39739224 1.55805
chr3 39821341 39842183 1.59918
chr3 39846423 39855561 3.23925
chr3 39884668 39894717 1.57035
chr3 39937336 39956187 1.36982
chr3 39966926 39978134 1.35676
chr3 39987676 39988529 2.91514
chr3 40001459 40003229 2.29642
chr3 40004838 40005043 5.36512
chr3 40041648 40070623 1.61406
chr3 40059823 40060053 6.44524
chr3 40060855 40060990 7.08437
chr3 40093575 40100332 1.54987
chr3 40103464 40119458 1.68627
chr3 40127345 40156376 1.74931
chr3 40164728 40166352 2.3262
chr3 40184230 40184744 3.34923
chr3 40184715 40188631 2.44226
chr3 40199065 40317014 1.50899
chr3 40207722 40207850 7.09821
chr3 40207726 40207926 5.49925
chr3 40252964 40253114 6.37594
chr3 40252965 40253209 4.89954
chr3 40361046 40466778 1.65848
chr3 40468472 40469007 3.21776
chr3 40607459 40668772 1.76965
chr3 40678825 40760103 1.65207
chr3 40770127 40802639 1.5326
chr3 40810809 40832262 1.74757
chr3 40832515 40845252 1.59937
chr3 40851460 40858386 1.53277
chr3 40874517 40881286 1.53299
chr3 40884929 40891201 1.53248
chr3 40897275 40902440 1.55541
chr3 40908702 40921946 1.59952
chr3 40923624 40936391 1.61059
chr3 40959379 40987671 1.30654
chr3 41014415 41096762 1.76245
chr3 41091387 41097344 1.56535
chr3 41102078 41193673 1.58398
chr3 41194815 41246098 1.85653
chr3 41232662 41232776 7.13098
chr3 41233234 41233348 7.55045
chr3 41237614 41237788 6.04615
chr3 41240106 41240248 6.39839
chr3 41365131 41379571 1.52334
chr3 41527787 41528788 2.5319
chr3 42003002 42003173 13.1434
chr3 42284379 42320755 1.9009
chr3 42334838 42343819 1.49619
chr3 42355887 42525343 1.59637
chr3 42536738 42556919 1.93828
chr3 42571139 42572387 2.45228
chr3 42708069 42779118 1.43494
chr3 42852844 42862364 1.52701
chr3 42864176 42874202 1.56441
chr3 42890757 42900290 1.56004
chr3 42913510 42933877 1.74214
chr3 42935884 42940927 1.58355
chr3 42943447 42944102 3.2123
chr3 42946777 42946995 5.26453
chr3 42947235 42947447 5.41353
chr3 42947704 42949586 3.45561
chr3 42972257 42995918 1.81893
chr3 42980740 42980851 7.32371
chr3 42994276 42994436 11.9549
chr3 42998537 43007605 1.51348
chr3 43014872 43032707 2.38628
chr3 43033428 43053463 1.66837
chr3 43059834 43069082 1.56158
chr3 43077644 43078965 3.25795
chr3 43089669 43103331 1.63459
chr3 43111393 43215543 1.79662
chr3 43146264 43146472 6.66715
chr3 43169824 43170006 6.04313
chr3 43172144 43172254 7.82501
chr3 43204223 43204417 6.4088
chr3 43221457 43333944 1.69917
chr3 43292922 43293027 7.74221
chr3 43294203 43294304 8.04883
chr3 43413813 43414932 2.43585
chr3 43439284 43454575 1.38539
chr3 43486943 43497519 1.37002
chr3 43491854 43498273 1.56443
chr3 43517747 43518316 3.27761
chr3 43561161 43571862 1.59532
chr3 43577928 43584624 1.59256
chr3 43643816 43667831 1.35603
chr3 43687424 43696906 1.56339
chr3 43715247 43715764 3.2373
chr3 43778869 43845263 1.81932
chr3 43848739 43978791 2.11719
chr3 43893637 43893742 8.19763
chr3 43918791 43919101 7.55857
chr3 43919211 43919312 8.04883
chr3 43972817 43972947 7.35685
chr3 43983581 44052538 2.16293
chr3 44020044 44020158 7.55045
chr3 44027415 44027526 7.75452
chr3 44062302 44063425 2.42717
chr3 44064025 44064559 3.31334
chr3 44157568 44310678 1.81053
chr3 44315265 44341808 1.39443
chr3 44344267 44354590 1.3758
chr3 44360439 44376784 1.72027
chr3 44562325 44563456 2.41
chr3 44566522 44567627 2.38016
chr3 44569894 44570004 7.82501
chr3 44575495 44585037 1.55356
chr3 44925009 44926502 2.69045
chr3 44950729 44952639 2.35342
chr3 45013748 45477616 1.5887
chr3 45161789 45161891 7.96992
chr3 45166053 45166180 7.1541
chr3 45202936 45203047 7.32371
chr3 45227022 45227144 7.05534
chr3 45311210 45311319 7.45809
chr3 45342699 45342803 7.81665
chr3 45791308 45867819 2.14438
chr3 45872077 45964268 2.42752
chr3 46033804 46137385 1.51795
chr3 46146851 46147855 3.04826
chr3 46153814 46190215 1.58693
chr3 46188500 46188627 7.53063
chr3 46207302 46216402 1.54494
chr3 46240388 46289724 2.2516
chr3 46242730 46242906 6.79255
chr3 46255274 46255435 6.83136
chr3 46286322 46286444 7.05534
chr3 46293892 46295341 3.20117
chr3 46297264 46297511 4.64643
chr3 46298390 46299744 3.00196
chr3 46304334 46306101 2.3815
chr3 46306147 46309981 2.60675
chr3 46310568 46314925 3.04017
chr3 46323802 46325159 2.57246
chr3 46346361 46359901 1.69169
chr3 46386036 46583021 1.89423
chr3 46584042 46753538 1.81154
chr3 46644074 46644180 7.66917
chr3 46650750 46650886 6.68067
chr3 46659561 46659703 6.39839
chr3 46683958 46684192 6.74378
chr3 46685465 46685577 7.25832
chr3 46733829 46734879 5.46509
chr3 46836520 46861733 1.37315
chr3 46906559 46944483 2.29363
chr3 46922304 46922468 6.99798
chr3 46922545 46922657 7.68528
chr3 47597439 47630575 1.50518
chr3 48350763 48350931 6.83136
chr3 48365083 48365310 5.05581
chr3 48366192 48366419 5.26647
chr3 48368486 48370534 2.47503
chr3 48382705 48405939 1.7762
chr3 48417826 48432817 1.79271
chr3 48424329 48424557 5.24337
chr3 48425889 48426001 7.68528
chr3 48437323 48437537 5.13948
chr3 48614445 48636487 1.35158
chr3 48692786 48692902 7.42027
chr3 48692974 48693082 7.52715
chr3 48699257 48701137 3.15405
chr3 48699486 48699658 6.39447
chr3 48700411 48700540 7.41388
chr3 48700768 48700874 7.66917
chr3 48755101 48757152 2.47141
chr3 48760160 48760321 6.83136
chr3 49170756 49171074 4.81203
chr3 49177085 49177845 3.02018
chr3 49215661 49217349 2.52129
chr3 49576563 49614712 1.68344
chr3 49648043 49649050 2.51682
chr3 49650922 49671194 1.66302
chr3 49673792 49674294 3.33403
chr3 49828126 49829512 2.38063
chr3 49838449 49839228 2.94652
chr3 49891801 49918491 1.84541
chr3 49919561 49920109 3.31595
chr3 50169561 50178824 1.52808
chr3 50180819 50210632 1.70664
chr3 50223944 50261909 1.77221
chr3 50302946 50306625 2.48261
chr3 50310484 50314188 3.76979
chr3 50396727 50600450 1.68605
chr3 50654450 50654654 7.73551
chr3 50685278 50767615 1.81261
chr3 50780964 50787643 1.52501
chr3 50812408 50817798 1.56145
chr3 50874856 50886136 1.63638
chr3 50899728 50901023 2.43713
chr3 50928131 50931369 2.52537
chr3 50945854 50954848 1.53125
chr3 50957504 51008706 1.40745
chr3 51015873 51044912 1.37338
chr3 51058735 51077993 1.37067
chr3 51083223 51123560 1.51507
chr3 51112642 51112742 8.12932
chr3 51115229 51115331 7.96992
chr3 51138687 51146174 1.50095
chr3 51162807 51163979 2.5705
chr3 51199958 51200124 6.91367
chr3 51241522 51271478 1.47181
chr3 51279262 51280453 2.32874
chr3 51294294 51295461 2.45859
chr3 51296654 51297223 3.10953
chr3 51309088 51325876 1.83154
chr3 51348433 51352729 2.44886
chr3 51368188 51383862 1.70849
chr3 51385343 51402471 1.82311
chr3 51406579 51409941 2.93005
chr3 51411682 51412885 3.14027
chr3 51413689 51414275 3.10092
chr3 51415406 51417070 2.41397
chr3 51757491 51766283 1.53379
chr3 51773204 51775193 2.42824
chr3 51786496 51889446 1.73627
chr3 51847023 51847146 7.38676
chr3 51849578 51849809 6.41734
chr3 51849910 51850141 6.62435
chr3 51852706 51852910 5.62583
chr3 51896250 51936413 1.66808
chr3 51913503 51913694 6.2591
chr3 51918830 51919046 5.53467
chr3 51928159 51928268 7.45809
chr3 51987658 51988636 3.27598
chr3 51989372 51989481 7.8968
chr3 51989539 51989717 5.64163
chr3 51989779 51989943 7.28956
chr3 51990781 51991109 4.9569
chr3 52212239 52213622 2.31664
chr3 52458348 52471449 1.60603
chr3 52813441 52821014 1.46496
chr3 52813459 52835861 1.3875
chr3 53182448 53195445 1.64831
chr3 53362957 53858033 1.48498
chr3 53876657 56623979 1.49038
chr3 54079982 54080129 7.48197
chr3 54084214 54084415 5.47189
chr3 56156841 56156951 7.39029
chr3 56156847 56157077 5.40569
chr3 56502844 56502946 7.96992
chr3 56503002 56503170 6.26208
chr3 56503276 56503414 6.58385
chr3 56729771 56730303 3.41568
chr3 56767247 56767481 18.8008
chr3 56834151 56891072 1.55083
chr3 56894155 56934578 1.41248
chr3 56943586 56944410 2.9597
chr3 56952841 57097800 1.63028
chr3 57054387 57054510 7.38676
chr3 57054389 57054608 5.2405
chr3 57060439 57060545 7.66917
chr3 57065605 57065711 7.66917
chr3 57072862 57073626 5.06987
chr3 57076337 57076487 6.37594
chr3 57096909 57097912 2.52685
chr3 57100422 57223224 2.14522
chr3 57332320 57332567 6.58245
chr3 57333000 57333256 5.04347
chr3 57333100 57333267 6.01323
chr3 57334578 57335704 2.37824
chr3 57341634 57359274 1.60754
chr3 57367825 57370983 2.93761
chr3 57374261 57375291 2.46062
chr3 57380131 57383224 2.25724
chr3 57387210 57401706 1.75827
chr3 57404831 57404987 6.43724
chr3 57416043 57417050 2.51682
chr3 57426694 57427736 2.56996
chr3 57431968 57432997 2.46301
chr3 57437809 57455002 1.74946
chr3 57499965 57505522 1.54034
chr3 57695814 57696018 5.39142
chr3 58166448 58167451 2.52685
chr3 58206092 58207721 2.49519
chr3 58210148 58211550 3.54724
chr3 58215601 58216304 2.92495
chr3 58215659 58218246 2.42148
chr3 58218523 58222816 2.71791
chr3 58287014 58287725 3.16107
chr3 58469717 58470224 3.39547
chr3 58471513 58476382 2.96601
chr3 58498060 58498730 2.92627
chr3 58499545 58500548 3.0513
chr3 58505487 58515278 1.52382
chr3 58518465 58533632 1.58274
chr3 58537050 58663624 1.66949
chr3 58614951 58615104 6.56346
chr3 58615586 58615794 5.51764
chr3 58697849 58715863 1.3326
chr3 58719936 58743629 1.48749
chr3 58778408 58783874 1.60098
chr3 58820390 58826748 1.51927
chr3 58862704 58863223 3.22482
chr3 58899014 58908672 1.52995
chr3 58923943 58924046 7.89254
chr3 58958959 58960107 2.49928
chr3 58997423 59016318 1.36916
chr3 59037218 59204967 1.54563
chr3 59223920 59225184 2.53474
chr3 59238851 59245423 1.49891
chr3 59254233 59279439 1.82316
chr3 59289013 59301174 1.60434
chr3 59310617 59320951 1.56869
chr3 59328814 59329876 2.4315
chr3 59332139 59332772 3.2484
chr3 59345800 59360666 1.67912
chr3 59365617 59370621 1.57678
chr3 59394019 59422675 1.46015
chr3 59457945 59477480 1.38061
chr3 59479861 59602543 1.65074
chr3 59606711 59770925 1.84127
chr3 59608553 59609636 2.56097
chr3 59777789 59913247 1.63272
chr3 59934189 59940704 1.51202
chr3 59942238 59948398 1.54482
chr3 59974578 59988721 1.70748
chr3 59991176 59998338 1.529
chr3 60046123 60060614 1.42228
chr3 60050040 60051118 2.48413
chr3 60055841 60061050 1.55145
chr3 60087556 60092712 1.6045
chr3 61247165 61345597 1.6163
chr3 61288134 61288365 5.17527
chr3 61300276 61300408 6.88311
chr3 61302699 61302912 5.38812
chr3 61304481 61304717 5.26825
chr3 61305561 61305680 7.23321
chr3 61317958 61318158 5.49925
chr3 61348168 61348316 6.13899
chr3 61353508 61374620 1.39526
chr3 61407256 61409240 2.43436
chr3 61415660 61416808 2.54093
chr3 61423029 61463556 1.36165
chr3 61517000 61517849 3.2105
chr3 61518195 61518812 3.33264
