#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue
888	chr4	39733992	39734230	.	579	.	5.53644	2.8	-1
888	chr4	39754876	39756515	.	495	.	4.40424	14.8	-1
888	chr4	39761283	39761507	.	585	.	5.62671	2.5	-1
888	chr4	39764134	39764269	.	734	.	7.63868	2.8	-1
888	chr4	39764959	39766601	.	463	.	3.97751	14.8	-1
888	chr4	39793698	39793970	.	605	.	5.89751	5.4	-1
889	chr4	39869399	39869818	.	543	.	5.05903	7.2	-1
889	chr4	39932127	39936983	.	546	.	5.09665	13.7	-1
889	chr4	39938530	39938738	.	740	.	7.71213	8	-1
889	chr4	39939151	39939928	.	971	.	10.8387	15	-1
889	chr4	39941674	39946075	.	547	.	5.10287	13.8	-1
889	chr4	39946693	39950391	.	530	.	4.88004	13.8	-1
889	chr4	39963007	39964585	.	438	.	3.63055	15.1	-1
889	chr4	39966933	39967941	.	367	.	2.67126	1.8	-1
111	chr4	39970566	39981397	.	830	.	8.93918	14.2	-1
890	chr4	39989195	39989367	.	687	.	6.99472	3.7	-1
890	chr4	40055490	40061992	.	1000	.	14.23	14.6	-1
890	chr4	40071548	40071662	.	764	.	8.04071	2	-1
891	chr4	40123372	40123572	.	614	.	6.01546	2.6	-1
111	chr4	40164946	40245895	.	854	.	9.25853	12.3	-1
892	chr4	40267218	40267419	.	612	.	5.98553	2.6	-1
892	chr4	40291075	40292118	.	807	.	8.62372	15	-1
892	chr4	40297011	40297683	.	604	.	5.88246	14.8	-1
892	chr4	40301832	40312937	.	777	.	8.22336	13.3	-1
892	chr4	40313821	40314215	.	728	.	7.56113	15.7	-1
892	chr4	40317194	40320555	.	808	.	8.64209	13.8	-1
893	chr4	40424264	40424790	.	604	.	5.88149	14.9	-1
893	chr4	40424674	40424796	.	794	.	8.45264	3.4	-1
893	chr4	40434862	40434971	.	830	.	8.93515	3.2	-1
893	chr4	40435154	40436565	.	749	.	7.83628	14.3	-1
893	chr4	40443401	40444639	.	628	.	6.20103	100	-1
893	chr4	40449680	40481453	.	312	.	1.93113	13.1	-1
893	chr4	40454107	40454882	.	656	.	6.57912	14.8	-1
893	chr4	40455180	40455669	.	576	.	5.50641	12.2	-1
893	chr4	40460157	40460380	.	606	.	5.90884	3.3	-1
893	chr4	40463882	40465860	.	570	.	5.4162	14.6	-1
893	chr4	40466431	40466612	.	661	.	6.64692	3.3	-1
893	chr4	40478571	40478761	.	682	.	6.93512	4.6	-1
893	chr4	40482835	40483036	.	612	.	5.98553	2.6	-1
893	chr4	40488770	40488880	.	786	.	8.3331	2.2	-1
894	chr4	40503030	40503925	.	429	.	3.52062	7.3	-1
894	chr4	40505048	40505762	.	686	.	6.98072	15.4	-1
894	chr4	40516079	40516221	.	706	.	7.26212	2.5	-1
894	chr4	40516356	40518315	.	1000	.	12.2827	14	-1
894	chr4	40518577	40518898	.	737	.	7.67437	100	-1
894	chr4	40519553	40520067	.	548	.	5.12713	10.7	-1
894	chr4	40524028	40524251	.	568	.	5.39503	1.8	-1
894	chr4	40537882	40538963	.	789	.	8.37357	100	-1
894	chr4	40548980	40549213	.	660	.	6.63876	6.1	-1
894	chr4	40552296	40552402	.	809	.	8.64756	2.4	-1
894	chr4	40552702	40553813	.	1000	.	13.7166	14.4	-1
894	chr4	40553909	40554154	.	757	.	7.95046	11.5	-1
894	chr4	40554608	40554714	.	809	.	8.64756	2.4	-1
894	chr4	40555957	40556242	.	541	.	5.02545	2.8	-1
894	chr4	40560742	40570331	.	413	.	3.29198	13.2	-1
894	chr4	40561539	40562810	.	743	.	7.75287	14.9	-1
894	chr4	40562906	40563138	.	717	.	7.4082	8.6	-1
894	chr4	40568248	40568351	.	828	.	8.89943	2.6	-1
894	chr4	40574211	40581137	.	652	.	6.5264	14.1	-1
894	chr4	40591960	40592247	.	538	.	4.99043	2.7	-1
894	chr4	40615023	40617463	.	530	.	4.88375	14.2	-1
894	chr4	40617259	40617539	.	532	.	4.91058	2.3	-1
111	chr4	40620675	40634878	.	1000	.	15.2472	13.2	-1
895	chr4	40650715	40650835	.	805	.	8.59351	3.5	-1
895	chr4	40651084	40651318	.	586	.	5.63108	2.9	-1
895	chr4	40656976	40660283	.	579	.	5.54364	13.7	-1
895	chr4	40664806	40665878	.	897	.	9.83337	14.4	-1
895	chr4	40671117	40671831	.	561	.	5.29572	15.4	-1
895	chr4	40672750	40673107	.	573	.	5.4562	7	-1
895	chr4	40673599	40676120	.	684	.	6.95389	14.4	-1
895	chr4	40673998	40674107	.	830	.	8.93515	3.2	-1
895	chr4	40674245	40675757	.	881	.	9.62413	14.3	-1
895	chr4	40688009	40689237	.	476	.	4.15213	15.1	-1
895	chr4	40705082	40705191	.	791	.	8.40955	2.3	-1
895	chr4	40720930	40721033	.	828	.	8.89943	2.6	-1
895	chr4	40723712	40725852	.	587	.	5.64869	14.4	-1
895	chr4	40751331	40753197	.	655	.	6.57025	14.2	-1
896	chr4	40764626	40766366	.	603	.	5.86071	14.3	-1
896	chr4	40801848	40802436	.	587	.	5.65106	15	-1
896	chr4	40819820	40820897	.	362	.	2.60651	1.8	-1
896	chr4	40827219	40827994	.	415	.	3.32652	4.2	-1
896	chr4	40842235	40843488	.	734	.	7.63563	14.3	-1
896	chr4	40842339	40843110	.	889	.	9.73411	15.7	-1
896	chr4	40843368	40843468	.	847	.	9.16641	2.8	-1
896	chr4	40857369	40860380	.	524	.	4.79479	14.3	-1
897	chr4	40899507	40899913	.	816	.	8.74873	15.1	-1
897	chr4	40965652	40966658	.	367	.	2.67657	1.8	-1
897	chr4	40991484	40996727	.	710	.	7.31014	13.6	-1
897	chr4	41010584	41011961	.	354	.	2.4963	2.8	-1
898	chr4	41029832	41031770	.	427	.	3.48825	14.4	-1
898	chr4	41065659	41085897	.	316	.	1.98723	13.2	-1
898	chr4	41094983	41095333	.	690	.	7.0385	14.3	-1
898	chr4	41096805	41099698	.	408	.	3.22789	15.5	-1
898	chr4	41104235	41105067	.	413	.	3.3052	4.7	-1
898	chr4	41115001	41116089	.	364	.	2.63282	2.1	-1
898	chr4	41135417	41135966	.	431	.	3.54802	2.3	-1
898	chr4	41136586	41137839	.	352	.	2.46901	1.8	-1
898	chr4	41136915	41137018	.	828	.	8.89943	2.6	-1
898	chr4	41142656	41155673	.	317	.	2.00253	15.2	-1
898	chr4	41147596	41147907	.	564	.	5.34216	4.8	-1
898	chr4	41149014	41149116	.	834	.	8.98668	2.7	-1
898	chr4	41149166	41149366	.	699	.	7.16126	5.8	-1
898	chr4	41150320	41150924	.	576	.	5.50137	15.2	-1
899	chr4	41162266	41228984	.	536	.	4.95722	12.5	-1
899	chr4	41257521	41261763	.	616	.	6.03693	13.6	-1
904	chr4	41822456	41822722	.	695	.	7.10742	9.6	-1
904	chr4	41841893	41841993	.	847	.	9.16641	2.8	-1
904	chr4	41842144	41842378	.	712	.	7.34488	8.5	-1
904	chr4	41846479	41846693	.	724	.	7.4959	7.7	-1
904	chr4	41865488	41866134	.	418	.	3.37	2.7	-1
904	chr4	41884671	41884843	.	662	.	6.66164	2.9	-1
904	chr4	41933224	41933897	.	415	.	3.31993	2.8	-1
904	chr4	41935658	41942647	.	1000	.	11.3449	13.5	-1
1	chr4	41942930	41945223	.	369	.	2.69836	11.7	-1
905	chr4	41990114	41996516	.	1000	.	14.7655	13.2	-1
906	chr4	42079968	42080989	.	613	.	6.00396	15.3	-1
906	chr4	42151927	42156123	.	573	.	5.4614	14.1	-1
906	chr4	42169223	42170342	.	680	.	6.91167	14.8	-1
907	chr4	42282617	42285122	.	597	.	5.78618	14.2	-1
907	chr4	42285849	42286258	.	511	.	4.62243	4.8	-1
907	chr4	42323211	42323833	.	530	.	4.88163	12.3	-1
907	chr4	42333518	42334972	.	586	.	5.63445	14.2	-1
908	chr4	42345824	42347272	.	482	.	4.23345	15.4	-1
908	chr4	42352561	42353465	.	572	.	5.45016	14.8	-1
908	chr4	42391800	42395145	.	446	.	3.75083	13.9	-1
908	chr4	42395776	42395920	.	669	.	6.76341	1.6	-1
908	chr4	42397579	42403098	.	770	.	8.11757	15.5	-1
908	chr4	42417589	42418836	.	352	.	2.48089	1.9	-1
908	chr4	42456113	42456635	.	429	.	3.51204	1.8	-1
908	chr4	42456175	42456283	.	836	.	9.01788	3.3	-1
908	chr4	42462606	42463232	.	413	.	3.29464	2	-1
909	chr4	42488640	42495299	.	772	.	8.14743	13.7	-1
909	chr4	42516617	42518199	.	584	.	5.61312	14.3	-1
910	chr4	42600221	42670117	.	584	.	5.60721	12.5	-1
910	chr4	42679898	42681662	.	368	.	2.69562	7.7	-1
914	chr4	43244785	43248226	.	394	.	3.04681	13.6	-1
917	chr4	43610029	43610142	.	844	.	9.12586	3.9	-1
918	chr4	43764261	43770241	.	634	.	6.28467	13.7	-1
924	chr4	44450679	44451717	.	790	.	8.3893	14.8	-1
925	chr4	44664378	44664964	.	422	.	3.42176	2.2	-1
925	chr4	44674682	44692851	.	728	.	7.56132	13.4	-1
926	chr4	44721651	44730413	.	958	.	10.6642	14.2	-1
926	chr4	44808128	44808350	.	608	.	5.93546	3.3	-1
927	chr4	44918555	44918763	.	597	.	5.78409	2.3	-1
929	chr4	45121954	45122486	.	432	.	3.55371	2.1	-1
929	chr4	45125362	45125911	.	439	.	3.65237	2.9	-1
931	chr4	45352240	45352837	.	623	.	6.14165	15.3	-1
935	chr4	45913783	45913885	.	834	.	8.98668	2.7	-1
937	chr4	46246939	46247158	.	575	.	5.49357	2	-1
938	chr4	46392129	46392342	.	1000	.	64.5522	15.5	-1
943	chr4	46976924	46978788	.	565	.	5.34789	14.1	-1
943	chr4	46994990	46996935	.	561	.	5.30191	14.7	-1
943	chr4	47012754	47012944	.	682	.	6.93512	4.6	-1
943	chr4	47013267	47013510	.	605	.	5.89404	4.1	-1
943	chr4	47032376	47035709	.	516	.	4.69253	13.6	-1
944	chr4	47146988	47148582	.	496	.	4.42075	14.3	-1
946	chr4	47417643	47418389	.	425	.	3.45584	4.7	-1
946	chr4	47445046	47445731	.	423	.	3.42904	3.6	-1
947	chr4	47460413	47468964	.	801	.	8.54226	13.5	-1
947	chr4	47483245	47498164	.	810	.	8.65937	12.8	-1
947	chr4	47499224	47503890	.	646	.	6.44606	14.5	-1
947	chr4	47510929	47515013	.	518	.	4.71339	13.6	-1
947	chr4	47520054	47523399	.	555	.	5.22376	13.9	-1
947	chr4	47532991	47535266	.	596	.	5.76678	14	-1
947	chr4	47566538	47567820	.	354	.	2.50253	2.3	-1
949	chr4	47788653	47788755	.	834	.	8.98668	2.7	-1
949	chr4	47788837	47788940	.	828	.	8.89943	2.6	-1
949	chr4	47821354	47821730	.	575	.	5.48522	7.8	-1
949	chr4	47837760	47840654	.	1000	.	12.0757	14.3	-1
118	chr4	47841062	47841726	.	584	.	5.60822	15.4	-1
950	chr4	47906199	47918675	.	807	.	8.61923	13.4	-1
950	chr4	47925568	47925825	.	548	.	5.12713	2.2	-1
950	chr4	47928540	47929246	.	589	.	5.68032	14.7	-1
951	chr4	48012711	48055445	.	462	.	3.96287	12.6	-1
951	chr4	48016757	48021033	.	920	.	10.1423	14.3	-1
951	chr4	48029109	48031769	.	580	.	5.55671	14.9	-1
951	chr4	48032552	48032903	.	555	.	5.22303	5.7	-1
951	chr4	48035531	48035672	.	740	.	7.71994	3.4	-1
951	chr4	48036068	48036188	.	770	.	8.1161	2.6	-1
951	chr4	48036707	48040697	.	530	.	4.88186	13.6	-1
951	chr4	48042557	48042787	.	611	.	5.9781	3.8	-1
951	chr4	48042632	48052313	.	618	.	6.07165	13.5	-1
951	chr4	48065701	48069048	.	397	.	3.08103	13.6	-1
952	chr4	48129714	48129897	.	679	.	6.88733	4	-1
952	chr4	48130189	48130448	.	758	.	7.9631	12.6	-1
952	chr4	48140128	48142285	.	574	.	5.47138	14.7	-1
952	chr4	48155254	48157500	.	446	.	3.74962	14.4	-1
952	chr4	48171714	48171867	.	723	.	7.4889	3.7	-1
952	chr4	48174392	48181315	.	470	.	4.07146	13.2	-1
952	chr4	48184333	48184536	.	608	.	5.92656	2.5	-1
952	chr4	48185096	48185199	.	828	.	8.89943	2.6	-1
952	chr4	48189040	48209650	.	883	.	9.64842	13.7	-1
952	chr4	48210481	48217050	.	741	.	7.73577	13.8	-1
952	chr4	48227920	48228226	.	571	.	5.42945	5	-1
952	chr4	48229857	48230058	.	654	.	6.55558	4.1	-1
953	chr4	48240324	48240875	.	454	.	3.84707	4	-1
953	chr4	48247355	48253878	.	583	.	5.59463	13.3	-1
953	chr4	48260400	48275135	.	916	.	10.0972	13	-1
953	chr4	48297431	48299657	.	396	.	3.06268	14.1	-1
953	chr4	48318092	48318311	.	672	.	6.80156	5.8	-1
953	chr4	48337403	48356542	.	641	.	6.37588	13.6	-1
954	chr4	48372456	48372985	.	610	.	5.95644	14.7	-1
954	chr4	48479598	48479763	.	709	.	7.29147	4	-1
954	chr4	48484085	48486616	.	387	.	2.9426	14.4	-1
954	chr4	48492383	48492592	.	696	.	7.127	6.3	-1
955	chr4	48500115	48503273	.	534	.	4.93442	13.9	-1
955	chr4	48506182	48506722	.	428	.	3.50106	2	-1
955	chr4	48567895	48568209	.	533	.	4.92622	3.4	-1
955	chr4	48590202	48591207	.	367	.	2.67924	1.8	-1
956	chr4	48636807	48638013	.	418	.	3.3728	10.2	-1
956	chr4	48670559	48670901	.	566	.	5.36048	6	-1
956	chr4	48683135	48684290	.	367	.	2.6785	2.9	-1
956	chr4	48686478	48687136	.	420	.	3.39561	3	-1
956	chr4	48689406	48689637	.	609	.	5.95222	3.8	-1
956	chr4	48699954	48700692	.	399	.	3.10515	2.3	-1
956	chr4	48701465	48701919	.	589	.	5.67853	11.9	-1
956	chr4	48702118	48702552	.	569	.	5.4122	9.6	-1
956	chr4	48727903	48728454	.	423	.	3.43117	1.8	-1
956	chr4	48741540	48741837	.	583	.	5.59398	5.3	-1
956	chr4	48741979	48742090	.	818	.	8.77416	3.1	-1
956	chr4	48742645	48742755	.	863	.	9.37474	4.1	-1
956	chr4	48744194	48744847	.	558	.	5.26402	14.5	-1
957	chr4	48767870	48768922	.	431	.	3.53979	9.8	-1
957	chr4	48769187	48770544	.	438	.	3.63076	16	-1
957	chr4	48771669	48772313	.	426	.	3.46943	3.3	-1
957	chr4	48772674	48784428	.	970	.	10.8302	13	-1
957	chr4	48794182	48795022	.	633	.	6.27463	14.5	-1
957	chr4	48796762	48797461	.	418	.	3.36036	3.4	-1
957	chr4	48797833	48797935	.	834	.	8.98668	2.7	-1
957	chr4	48800994	48801525	.	552	.	5.17876	11.6	-1
957	chr4	48803352	48804376	.	363	.	2.62952	1.6	-1
957	chr4	48812660	48818830	.	467	.	4.02981	13.4	-1
957	chr4	48831478	48836802	.	1000	.	13.9244	13.4	-1
957	chr4	48840636	48840745	.	830	.	8.93515	3.2	-1
957	chr4	48840945	48841156	.	591	.	5.70186	2.2	-1
957	chr4	48842288	48842523	.	566	.	5.36333	2.2	-1
958	chr4	48900861	48902399	.	486	.	4.28372	14.5	-1
958	chr4	48905924	48910080	.	792	.	8.42258	14	-1
119	chr4	49083363	49168414	.	1000	.	14.1462	12.5	-1
960	chr4	49221253	49221354	.	841	.	9.07566	2.7	-1
960	chr4	49266639	49266750	.	818	.	8.77416	3.1	-1
961	chr4	49291211	49291545	.	639	.	6.34651	10.1	-1
961	chr4	49314633	49314858	.	602	.	5.85632	3.2	-1
961	chr4	49315061	49315313	.	892	.	9.77569	15.1	-1
961	chr4	49316065	49316723	.	440	.	3.65681	4.7	-1
961	chr4	49316092	49316333	.	837	.	9.03329	15.7	-1
961	chr4	49325011	49325174	.	767	.	8.08388	5.8	-1
962	chr4	49512267	49512663	.	1000	.	14.9012	15.4	-1
962	chr4	49512824	49513200	.	1000	.	13.8654	15.1	-1
962	chr4	49514262	49514525	.	524	.	4.79233	1.4	-1
962	chr4	49514638	49514876	.	828	.	8.90644	14.7	-1
962	chr4	49516799	49517040	.	1000	.	11.6482	15.7	-1
962	chr4	49532471	49532672	.	633	.	6.27056	3.3	-1
963	chr4	49624271	49669799	.	1000	.	13.4429	12.6	-1
987	chr4	52698591	52729076	.	398	.	3.09519	13.3	-1
987	chr4	52707411	52713871	.	905	.	9.95038	13.8	-1
987	chr4	52720624	52720825	.	612	.	5.98553	2.6	-1
987	chr4	52761263	52762596	.	353	.	2.49274	2.5	-1
987	chr4	52772164	52773612	.	479	.	4.19389	15.4	-1
988	chr4	52901097	52906061	.	738	.	7.68638	14.9	-1
988	chr4	52916234	52920053	.	788	.	8.37074	13.6	-1
992	chr4	53445869	53446029	.	672	.	6.8032	2.5	-1
993	chr4	53495153	53536870	.	440	.	3.66672	13.3	-1
993	chr4	53550902	53551920	.	648	.	6.47187	14.5	-1
993	chr4	53562549	53563181	.	712	.	7.34256	15	-1
993	chr4	53567110	53567923	.	675	.	6.83535	14.6	-1
993	chr4	53567991	53568120	.	793	.	8.43808	4	-1
993	chr4	53574031	53584799	.	1000	.	14.5247	13.8	-1
993	chr4	53586889	53590244	.	778	.	8.23065	14.1	-1
993	chr4	53607370	53607650	.	563	.	5.31979	3.7	-1
994	chr4	53614542	53615069	.	555	.	5.21807	11.7	-1
994	chr4	53616495	53618022	.	513	.	4.65224	15.1	-1
994	chr4	53726218	53729953	.	596	.	5.76735	14.2	-1
124	chr4	53868937	53872768	.	447	.	3.75354	14.4	-1
996	chr4	53875283	53880526	.	471	.	4.08669	13.6	-1
996	chr4	53933334	53933539	.	603	.	5.86874	2.4	-1
996	chr4	53933965	53934080	.	796	.	8.46897	2.9	-1
996	chr4	53933979	53934180	.	612	.	5.98553	2.6	-1
996	chr4	53941123	53942183	.	593	.	5.72901	14.6	-1
996	chr4	53982758	53983890	.	427	.	3.49206	10.5	-1
997	chr4	54035514	54037938	.	374	.	2.76524	14.5	-1
997	chr4	54041724	54043292	.	461	.	3.946	14.4	-1
997	chr4	54100750	54102435	.	499	.	4.45401	14.3	-1
998	chr4	54172578	54175843	.	430	.	3.52689	14.2	-1
998	chr4	54221894	54222570	.	451	.	3.81369	6	-1
998	chr4	54223215	54233984	.	1000	.	13.337	13.4	-1
998	chr4	54242197	54249650	.	1000	.	12.445	13.6	-1
998	chr4	54251596	54252220	.	420	.	3.39701	2.6	-1
998	chr4	54252738	54253706	.	423	.	3.43267	7.6	-1
998	chr4	54259819	54260061	.	1000	.	21.7797	15.7	-1
999	chr4	54298791	54299300	.	444	.	3.71429	2.5	-1
1000	chr4	54445633	54478339	.	303	.	1.80597	12.6	-1
1000	chr4	54482709	54483906	.	364	.	2.63238	2.8	-1
1000	chr4	54483400	54483914	.	433	.	3.5667	1.9	-1
15	chr4	54496518	54529907	.	290	.	1.63519	12.8	-1
1000	chr4	54511077	54511308	.	628	.	6.20023	4.6	-1
1000	chr4	54519436	54519669	.	587	.	5.65524	3	-1
1000	chr4	54519726	54520891	.	562	.	5.31101	14.8	-1
1001	chr4	54544681	54582523	.	336	.	2.25424	13.1	-1
1001	chr4	54554297	54554886	.	630	.	6.22507	15	-1
1001	chr4	54561302	54563229	.	607	.	5.91631	14.8	-1
1001	chr4	54564258	54564505	.	581	.	5.56665	3.3	-1
1001	chr4	54567288	54573870	.	564	.	5.33559	14	-1
1001	chr4	54609008	54612004	.	484	.	4.26425	13.8	-1
1001	chr4	54612827	54616347	.	575	.	5.48488	13.6	-1
1001	chr4	54631076	54631293	.	599	.	5.80821	2.8	-1
1001	chr4	54631436	54631642	.	683	.	6.95268	5.6	-1
1002	chr4	54772019	54772820	.	756	.	7.93908	14.6	-1
1002	chr4	54774933	54775341	.	720	.	7.44209	16	-1
1004	chr4	54921217	54932430	.	971	.	10.8418	13	-1
1004	chr4	54956423	54960883	.	672	.	6.79517	13.7	-1
1004	chr4	54964529	54972133	.	457	.	3.89518	13.3	-1
1004	chr4	54973304	54973885	.	417	.	3.3526	1.8	-1
1004	chr4	54974413	54974582	.	696	.	7.11889	3.8	-1
1004	chr4	54974724	54974889	.	734	.	7.63868	4.8	-1
1004	chr4	54975747	54975952	.	603	.	5.86874	2.4	-1
1005	chr4	55083838	55084224	.	718	.	7.421	100	-1
1005	chr4	55091295	55095418	.	477	.	4.16857	13.8	-1
1005	chr4	55098868	55100941	.	676	.	6.85381	14.3	-1
1005	chr4	55142006	55145160	.	430	.	3.52387	14.8	-1
125	chr4	55180174	55183334	.	515	.	4.67748	14.3	-1
1006	chr4	55306136	55306382	.	1000	.	49.3719	15.5	-1
1007	chr4	55412836	55414629	.	476	.	4.15377	15	-1
1008	chr4	55523333	55526576	.	450	.	3.79814	14.1	-1
1008	chr4	55549757	55555287	.	296	.	1.71974	4	-1
1008	chr4	55553691	55554757	.	423	.	3.43955	9	-1
1009	chr4	55592352	55595704	.	418	.	3.36699	13.7	-1
1009	chr4	55612197	55612969	.	422	.	3.41366	4.7	-1
1010	chr4	55807650	55809235	.	348	.	2.42173	3.3	-1
1013	chr4	56210929	56214784	.	750	.	7.84674	13.7	-1
1013	chr4	56224819	56225417	.	601	.	5.84397	15	-1
1014	chr4	56260321	56268590	.	1000	.	15.069	13.7	-1
1014	chr4	56272219	56272496	.	552	.	5.17059	3	-1
1014	chr4	56273317	56274579	.	451	.	3.81329	14.6	-1
1014	chr4	56275051	56276656	.	510	.	4.60462	14.3	-1
1014	chr4	56300526	56301806	.	358	.	2.5512	2.7	-1
1015	chr4	56365964	56366637	.	433	.	3.57531	4.4	-1
1015	chr4	56376845	56377469	.	420	.	3.39701	2.6	-1
1015	chr4	56383681	56384972	.	665	.	6.70085	14.3	-1
1015	chr4	56408413	56415281	.	981	.	10.9775	13.3	-1
1015	chr4	56418820	56420744	.	612	.	5.98509	14.9	-1
1015	chr4	56427676	56429121	.	462	.	3.96471	14.6	-1
1015	chr4	56434989	56435660	.	409	.	3.24445	2.3	-1
1015	chr4	56483654	56484367	.	413	.	3.29438	3.2	-1
1016	chr4	56501641	56503741	.	367	.	2.67354	9.9	-1
1017	chr4	56718140	56723378	.	1000	.	11.7796	14.3	-1
1017	chr4	56723644	56724705	.	369	.	2.69982	2.4	-1
1017	chr4	56732375	56733857	.	415	.	3.32453	13.2	-1
1017	chr4	56749887	56751317	.	359	.	2.56403	3.8	-1
1018	chr4	56811248	56820472	.	1000	.	13.8381	13.6	-1
1018	chr4	56845129	56849443	.	454	.	3.85121	13.4	-1
1018	chr4	56855808	56861482	.	502	.	4.50324	14.4	-1
1019	chr4	56913743	56917238	.	703	.	7.21249	13.8	-1
1020	chr4	57049837	57050109	.	714	.	7.37189	11.1	-1
1021	chr4	57156225	57156389	.	712	.	7.33593	4	-1
1021	chr4	57251249	57257128	.	1000	.	14.5783	14	-1
1022	chr4	57280189	57280733	.	457	.	3.89657	4.1	-1
1022	chr4	57286579	57317361	.	697	.	7.13195	14.3	-1
1022	chr4	57329490	57338351	.	1000	.	14.7541	13.3	-1
1022	chr4	57341716	57342454	.	606	.	5.89979	14.6	-1
1022	chr4	57371107	57372957	.	664	.	6.689	14	-1
1022	chr4	57395930	57398083	.	612	.	5.98712	14.3	-1
1023	chr4	57410838	57411380	.	583	.	5.60217	14.9	-1
1023	chr4	57516441	57516955	.	449	.	3.78962	3	-1
1023	chr4	57520855	57523253	.	473	.	4.10921	14.3	-1
1023	chr4	57523570	57524104	.	423	.	3.43311	1.5	-1
1024	chr4	57547260	57548094	.	672	.	6.80062	15.1	-1
1024	chr4	57589274	57590279	.	367	.	2.67924	1.8	-1
1024	chr4	57622479	57625884	.	617	.	6.0571	13.6	-1
1024	chr4	57628346	57629659	.	363	.	2.61798	3.5	-1
1024	chr4	57657101	57658273	.	364	.	2.63965	2.7	-1
1024	chr4	57665632	57666681	.	1000	.	19.2241	14.4	-1
1024	chr4	57669463	57669565	.	834	.	8.98668	2.7	-1
1024	chr4	57669725	57669959	.	694	.	7.10005	7.7	-1
1025	chr4	57683529	57683873	.	551	.	5.16277	5.2	-1
1025	chr4	57683973	57684621	.	614	.	6.01192	15.3	-1
1025	chr4	57684740	57685161	.	753	.	7.8927	16	-1
1025	chr4	57686918	57688641	.	533	.	4.92103	14.7	-1
1025	chr4	57694715	57695345	.	431	.	3.54653	3.5	-1
1025	chr4	57694731	57695845	.	371	.	2.72565	3	-1
1025	chr4	57726266	57726457	.	702	.	7.19875	5.4	-1
1025	chr4	57727083	57727754	.	586	.	5.63509	15.1	-1
1025	chr4	57729462	57730311	.	419	.	3.37397	5.5	-1
1025	chr4	57737272	57738201	.	402	.	3.1451	4.7	-1
1025	chr4	57741161	57741376	.	701	.	7.19457	6.8	-1
1025	chr4	57746165	57746272	.	843	.	9.10216	3.3	-1
1025	chr4	57746622	57746784	.	692	.	7.07285	3.3	-1
1025	chr4	57772380	57784258	.	840	.	9.06281	13.4	-1
1025	chr4	57797401	57798519	.	362	.	2.61341	2.1	-1
1026	chr4	57838060	57853014	.	978	.	10.9378	12.9	-1
1026	chr4	57855377	57856044	.	410	.	3.2639	2.4	-1
1027	chr4	57951258	57952184	.	627	.	6.18683	14.6	-1
1027	chr4	57957242	57958294	.	362	.	2.614	1.7	-1
1027	chr4	57976288	57977974	.	546	.	5.09698	14.5	-1
1027	chr4	58029197	58030906	.	754	.	7.91133	14.8	-1
1033	chr4	58720925	58721246	.	697	.	7.13895	13.1	-1
1033	chr4	58731532	58731638	.	809	.	8.64756	2.4	-1
1041	chr4	59805486	59806349	.	395	.	3.0537	3.3	-1
1045	chr4	60419040	60419965	.	691	.	7.06062	15.1	-1
1046	chr4	60437327	60437732	.	556	.	5.23391	7.6	-1
1047	chr4	60684015	60685079	.	679	.	6.89204	14.9	-1
1067	chr4	63296132	63297362	.	376	.	2.79464	4.6	-1
1075	chr4	64353056	64353574	.	439	.	3.64976	2.4	-1
1075	chr4	64354447	64354743	.	556	.	5.22578	3.9	-1
134	chr4	64356266	64359925	.	418	.	3.36632	13.6	-1
1076	chr4	64439488	64439722	.	676	.	6.85522	6.9	-1
1077	chr4	64529901	64530070	.	696	.	7.11889	3.8	-1
1079	chr4	64866629	64867960	.	347	.	2.4104	1.8	-1
1081	chr4	65024270	65024682	.	941	.	10.429	15.7	-1
1088	chr4	65991575	65992154	.	425	.	3.46313	2.3	-1
1089	chr4	66067952	66069017	.	364	.	2.63588	1.9	-1
1104	chr4	68082066	68082260	.	672	.	6.79212	4.4	-1
1105	chr4	68263282	68267717	.	1000	.	45.5608	13.6	-1
138	chr4	68400319	68431303	.	521	.	4.75938	12.6	-1
1106	chr4	68406439	68412991	.	1000	.	13.282	13.5	-1
1106	chr4	68415431	68415551	.	770	.	8.1161	2.6	-1
1107	chr4	68423185	68427700	.	622	.	6.12871	14.8	-1
1107	chr4	68439644	68444196	.	706	.	7.26195	14.5	-1
1107	chr4	68445506	68448556	.	619	.	6.0859	13.9	-1
1107	chr4	68473833	68474551	.	411	.	3.27144	3.1	-1
1107	chr4	68475655	68475866	.	611	.	5.97337	3	-1
1107	chr4	68478591	68478989	.	542	.	5.03807	6.4	-1
1107	chr4	68479014	68479215	.	612	.	5.98553	2.6	-1
138	chr4	68547978	68580698	.	475	.	4.13567	13	-1
1108	chr4	68562192	68569086	.	1000	.	13.5954	13.4	-1
1108	chr4	68569663	68569947	.	766	.	8.06903	14.8	-1
1108	chr4	68571977	68572170	.	718	.	7.421	6.1	-1
1108	chr4	68627690	68628285	.	568	.	5.39201	14.5	-1
1112	chr4	69115094	69115297	.	754	.	7.90208	8.3	-1
17	chr4	69204701	69217178	.	963	.	10.7307	14.8	-1
1113	chr4	69225087	69225691	.	597	.	5.78592	15.2	-1
1113	chr4	69239229	69239592	.	718	.	7.41773	15.5	-1
1115	chr4	69522133	69522277	.	787	.	8.3548	5	-1
1115	chr4	69522319	69522499	.	640	.	6.36556	2.6	-1
